"correct_response","gender","grammatical_property","grammatical_property_trigger","grammaticality","grammaticality_trigger","language","list","materials_version","noun_adj_ID","number","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_noun_ID","verb_type","word1","word1_duration","word10","word10_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration"
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","13_4","singular","Trommeje er skittezu og gaffelje ogsaa.","110","Session 3","word3","40","","copula_be","Trommeje","425","","","er","250","skittezu","385","og","250","gaffelje","425","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","14_4","singular","Eskeje er skittezu og kjeleje ogsaa.","111","Session 3","word3","40","","copula_be","Eskeje","355","","","er","250","skittezu","385","og","250","kjeleje","390","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","15_4","singular","Kjeleje er skittezu og koffertje ogsaa.","112","Session 3","word3","40","","copula_be","Kjeleje","390","","","er","250","skittezu","385","og","250","koffertje","460","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","16_4","singular","Koffertje er skittezu og eskeje ogsaa.","113","Session 3","word3","40","","copula_be","Koffertje","460","","","er","250","skittezu","385","og","250","eskeje","355","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","17_4","singular","Gaffelje er skittezu og koffertje ogsaa.","114","Session 3","word3","40","","copula_be","Gaffelje","425","","","er","250","skittezu","385","og","250","koffertje","460","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","18_4","singular","Kjoleje er skittezu og eskeje ogsaa.","115","Session 3","word3","40","","copula_be","Kjoleje","390","","","er","250","skittezu","385","og","250","eskeje","355","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","19_4","singular","Brettze er skitteju og stearinlysze ogsaa.","116","Session 3","word3","40","","copula_be","Brettze","390","","","er","250","skitteju","385","og","250","stearinlysze","565","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","20_4","singular","Bladze er skitteju og stearinlysze ogsaa.","117","Session 3","word3","40","","copula_be","Bladze","355","","","er","250","skitteju","385","og","250","stearinlysze","565","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","21_4","singular","Jordbaerze er skitteju og speilze ogsaa.","118","Session 3","word3","40","","copula_be","Jordbaerze","495","","","er","250","skitteju","385","og","250","speilze","390","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","22_4","singular","Slipsze er skitteju og jordbaerze ogsaa.","119","Session 3","word3","40","","copula_be","Slipsze","390","","","er","250","skitteju","385","og","250","jordbaerze","495","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","23_4","singular","Stearinlysze er skitteju og bladze ogsaa.","120","Session 3","word3","40","","copula_be","Stearinlysze","565","","","er","250","skitteju","385","og","250","bladze","355","ogsaa.","355","","","","","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","24_4","singular","Speilze er skitteju og jordbaerze ogsaa.","121","Session 3","word3","40","","copula_be","Speilze","390","","","er","250","skitteju","385","og","250","jordbaerze","495","ogsaa.","355","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","13_5","plural","Trommejer virker hoeyeju men koffertjer ikke.","122","Session 3","word3","41","","copula_look","Trommejer","460","","","virker","355","hoeyeju","350","men","250","koffertjer","495","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","14_5","plural","Eskejer virker hoeyeju men trommejer ikke.","123","Session 3","word3","41","","copula_look","Eskejer","390","","","virker","355","hoeyeju","350","men","250","trommejer","460","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","15_5","plural","Kjelejer virker hoeyeju men eskejer ikke.","124","Session 3","word3","41","","copula_look","Kjelejer","425","","","virker","355","hoeyeju","350","men","250","eskejer","390","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","16_5","plural","Koffertjer virker hoeyeju men trommejer ikke.","125","Session 3","word3","41","","copula_look","Koffertjer","495","","","virker","355","hoeyeju","350","men","250","trommejer","460","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","17_5","plural","Gaffeljer virker hoeyeju men kjelejer ikke.","126","Session 3","word3","41","","copula_look","Gaffeljer","460","","","virker","355","hoeyeju","350","men","250","kjelejer","425","ikke.","320","","","","","",""
"right_button","common","gender agreement","1","number violation","103","Mini-Norwegian","List 2: gender violation, number violation, grammatical","1.2.2","18_5","plural","Kjolejer virker hoeyeju men gaffeljer ikke.","127","Session 3","word3","41","","copula_look","Kjolejer","425","","","virker","355","hoeyeju","350","men","250","gaffeljer","460","ikke.","320","","","","","",""
