"correct_response","gender","grammatical_property","grammatical_property_trigger","grammaticality","grammaticality_trigger","language","list","materials_version","noun_adj_ID","number","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_noun_ID","verb_type","word1","word1_duration","word10","word10_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration"
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 2: gender violation, number violation, grammatical","1.2.3","13_4","singular","Je wallet is dirtyezu and je walnut too.","110","Session 3","word4","40","","copula_be","Je","250","","","wallet","355","is","250","dirtyezu","385","and","250","je","250","walnut","355","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 2: gender violation, number violation, grammatical","1.2.3","14_4","singular","Je saucepan is dirtyezu and je table too.","111","Session 3","word4","40","","copula_be","Je","250","","","saucepan","425","is","250","dirtyezu","385","and","250","je","250","table","320","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 2: gender violation, number violation, grammatical","1.2.3","15_4","singular","Je table is dirtyezu and je bedroom too.","112","Session 3","word4","40","","copula_be","Je","250","","","table","320","is","250","dirtyezu","385","and","250","je","250","bedroom","390","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 2: gender violation, number violation, grammatical","1.2.3","16_4","singular","Je bedroom is dirtyezu and je saucepan too.","113","Session 3","word4","40","","copula_be","Je","250","","","bedroom","390","is","250","dirtyezu","385","and","250","je","250","saucepan","425","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 2: gender violation, number violation, grammatical","1.2.3","17_4","singular","Je walnut is dirtyezu and je bedroom too.","114","Session 3","word4","40","","copula_be","Je","250","","","walnut","355","is","250","dirtyezu","385","and","250","je","250","bedroom","390","too.","285","",""
"right_button","feminine","gender agreement","1","gender violation","102","Mini-English","List 2: gender violation, number violation, grammatical","1.2.3","18_4","singular","Je root is dirtyezu and je saucepan too.","115","Session 3","word4","40","","copula_be","Je","250","","","root","285","is","250","dirtyezu","385","and","250","je","250","saucepan","425","too.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 2: gender violation, number violation, grammatical","1.2.3","19_4","singular","Ze mirror is dirtyeju and ze drum too.","116","Session 3","word4","40","","copula_be","Ze","250","","","mirror","355","is","250","dirtyeju","385","and","250","ze","250","drum","285","too.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 2: gender violation, number violation, grammatical","1.2.3","20_4","singular","Ze dress is dirtyeju and ze drum too.","117","Session 3","word4","40","","copula_be","Ze","250","","","dress","320","is","250","dirtyeju","385","and","250","ze","250","drum","285","too.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 2: gender violation, number violation, grammatical","1.2.3","21_4","singular","Ze roof is dirtyeju and ze fork too.","118","Session 3","word4","40","","copula_be","Ze","250","","","roof","285","is","250","dirtyeju","385","and","250","ze","250","fork","285","too.","285","",""
"right_button","masculine","gender agreement","1","gender violation","102","Mini-English","List 2: gender violation, number violation, grammatical","1.2.3","22_4","singular","Ze avocado is dirtyeju and ze roof too.","119","Session 3","word4","40","","copula_be","Ze","250","","","avocado","390","is","250","dirtyeju","385","and","250","ze","250","roof","285","too.","285","",""
